FG,Pos,AST,G,Player,Age,BLK,PTS,FTA,TOV,TRB,StartYr,EndYr,SalStartYr,SalEndYr,Salary,salary_cap,salary_cap_adjusted,years_of_exp,Per_salary_cap
5.8,SG,2.6,80,Ray Allen,34,0.3,16.3,3.2,1.6,3.2,2009,2010,2010,2011,10000000.0,57700000,67649793,13,0.1733102253032929
2.4,SG,1.3,54,Tony Allen,28,0.4,6.1,2.2,1.2,2.7,2009,2010,2010,2011,3000000.0,57700000,67649793,5,0.05199306759098787
1.9,PF,0.4,76,Chris Andersen,31,1.9,5.9,3.1,0.8,6.4,2009,2010,2010,2011,4533300.0,57700000,67649793,6,0.07856672443674177
2.3,C,0.7,63,David Andersen,29,0.2,5.8,1.1,0.6,3.3,2009,2010,2010,2011,2500000.0,57700000,67649793,0,0.043327556325823226
2.7,PF,0.6,63,Ryan Anderson,21,0.2,7.7,1.3,0.9,3.2,2009,2010,2010,2011,1409040.0,57700000,67649793,1,0.024420103986135182
10.0,SF,3.2,69,Carmelo Anthony,25,0.4,28.2,8.9,3.0,6.6,2009,2010,2010,2011,17149243.0,57700000,67649793,6,0.2972139168110918
1.0,C,0.2,80,Joel Anthony,27,1.4,2.7,1.2,0.6,3.1,2009,2010,2010,2011,3300000.0,57700000,67649793,2,0.05719237435008666
7.9,PG,7.2,32,Gilbert Arenas,28,0.3,22.6,6.5,3.7,4.2,2009,2010,2010,2011,17730694.0,57700000,67649793,8,0.3072910571923744
5.5,SF,3.8,72,Trevor Ariza,24,0.6,14.9,3.2,2.2,5.6,2009,2010,2010,2011,6322320.0,57700000,67649793,5,0.10957227036395148
0.8,PF-C,0.6,33,Hilton Armstrong,25,0.4,2.2,1.0,0.7,2.5,2009,2010,2010,2011,992680.0,57700000,67649793,3,0.01720415944540728
2.5,PG,3.1,72,Carlos Arroyo,30,0.1,6.1,1.3,0.8,1.8,2009,2010,2010,2011,1223166.0,57700000,67649793,6,0.021198717504332755
2.0,PF,0.5,32,Darrell Arthur,21,0.4,4.5,0.9,0.7,3.4,2009,2010,2010,2011,1123680.0,57700000,67649793,1,0.019474523396880414
5.3,SF,1.1,9,Kelenna Azubuike,26,1.0,13.9,3.1,0.8,4.6,2009,2010,2010,2011,3300000.0,57700000,67649793,3,0.05719237435008666
0.5,SF,0.5,13,Renaldo Balkman,25,0.2,1.1,0.5,0.5,1.8,2009,2010,2010,2011,1675000.0,57700000,67649793,3,0.02902946273830156
1.8,PG,1.2,22,Marcus Banks,28,0.1,5.0,1.3,0.9,1.0,2009,2010,2010,2011,4847586.0,57700000,67649793,6,0.08401362218370884
3.5,PG,1.5,44,Leandro Barbosa,27,0.3,9.5,1.7,1.0,1.6,2009,2010,2010,2011,7100000.0,57700000,67649793,6,0.12305025996533796
6.7,PF,1.2,80,Andrea Bargnani,24,1.4,17.2,2.9,1.5,6.2,2009,2010,2010,2011,8500000.0,57700000,67649793,3,0.14731369150779897
3.3,SF,1.7,81,Matt Barnes,29,0.4,8.8,1.8,1.4,5.5,2009,2010,2010,2011,1765000.0,57700000,67649793,6,0.030589254766031197
4.3,C,1.1,7,Earl Barron,28,0.6,11.7,4.1,1.6,11.0,2009,2010,2010,2011,188558.0,57700000,67649793,2,0.00326790294627383
2.4,PF,0.4,50,Brandon Bass,24,0.5,5.8,1.3,0.6,2.5,2009,2010,2010,2011,4000000.0,57700000,67649793,4,0.06932409012131716
0.9,C,0.2,15,Tony Battie,33,0.1,2.4,0.7,0.2,1.5,2009,2010,2010,2011,1352181.0,57700000,67649793,11,0.02343467937608319
2.7,SG,2.4,67,Shane Battier,31,1.1,8.0,1.6,1.0,4.7,2009,2010,2010,2011,7354500.0,57700000,67649793,8,0.12746100519930675
3.8,SF,1.2,37,Nicolas Batum,21,0.7,10.1,1.4,0.7,3.8,2009,2010,2010,2011,1196760.0,57700000,67649793,1,0.02074107452339688
2.7,SG,2.3,74,Jerryd Bayless,21,0.1,8.5,3.3,1.3,1.6,2009,2010,2010,2011,2292600.0,57700000,67649793,1,0.03973310225303293
6.0,PF,1.3,78,Michael Beasley,21,0.6,14.8,3.1,1.7,6.4,2009,2010,2010,2011,4962240.0,57700000,67649793,1,0.08600069324090122
2.8,PG,1.3,56,Rodrigue Beaubois,21,0.2,7.1,0.9,1.0,1.4,2009,2010,2010,2011,1156080.0,57700000,67649793,0,0.020036048526863085
2.3,SG,1.3,66,Marco Belinelli,23,0.1,7.1,1.8,0.9,1.4,2009,2010,2010,2011,2380270.0,57700000,67649793,2,0.0412525129982669
2.4,SG,1.5,71,Charlie Bell,30,0.2,6.5,0.9,0.8,1.9,2009,2010,2010,2011,4447792.0,57700000,67649793,4,0.07708478336221837
4.7,SG,2.2,6,Raja Bell,33,0.3,11.8,0.5,0.8,3.8,2009,2010,2010,2011,3000000.0,57700000,67649793,9,0.05199306759098787
3.4,PG,3.9,80,Mike Bibby,31,0.0,9.1,1.0,1.1,2.3,2009,2010,2010,2011,5564767.0,57700000,67649793,11,0.09644310225303293
5.5,PG,5.6,73,Chauncey Billups,33,0.1,19.5,7.0,2.4,3.1,2009,2010,2010,2011,13150000.0,57700000,67649793,12,0.22790294627383015
3.4,PF,0.8,82,DeJuan Blair,20,0.5,7.8,2.0,1.4,6.4,2009,2010,2010,2011,918000.0,57700000,67649793,0,0.01590987868284229
2.7,PG,4.8,80,Steve Blake,29,0.1,7.3,0.6,1.6,2.3,2009,2010,2010,2011,4000000.0,57700000,67649793,6,0.06932409012131716
5.9,PF,2.1,81,Andray Blatche,23,0.9,14.1,2.9,2.2,6.3,2009,2010,2010,2011,5900000.0,57700000,67649793,4,0.1022530329289428
1.5,SF,1.2,79,Keith Bogans,29,0.2,4.4,0.6,0.7,2.2,2009,2010,2010,2011,1600000.0,57700000,67649793,6,0.02772963604852686
6.9,C,1.8,69,Andrew Bogut,25,2.5,15.9,3.4,1.9,10.2,2009,2010,2010,2011,11000000.0,57700000,67649793,4,0.19064124783362218
2.6,PF,1.0,65,Matt Bonner,29,0.4,7.0,0.7,0.6,3.3,2009,2010,2010,2011,3000000.0,57700000,67649793,5,0.05199306759098787
7.9,PF,3.2,78,Carlos Boozer,28,0.5,19.5,4.9,2.7,11.2,2009,2010,2010,2011,14400000.0,57700000,67649793,7,0.24956672443674177
8.6,C,2.4,70,Chris Bosh,25,1.0,24.0,8.4,2.4,10.8,2009,2010,2010,2011,14500000.0,57700000,67649793,6,0.2512998266897747
2.6,PG,2.6,67,Earl Boykins,33,0.0,6.6,1.3,1.0,1.1,2009,2010,2010,2011,1352181.0,57700000,67649793,9,0.02343467937608319
5.4,PF,1.4,76,Elton Brand,30,1.1,13.1,3.1,1.7,6.1,2009,2010,2010,2011,15959099.0,57700000,67649793,10,0.27658750433275564
5.0,SG,2.4,82,Corey Brewer,23,0.4,13.0,3.1,2.0,3.4,2009,2010,2010,2011,3703472.0,57700000,67649793,2,0.06418495667244367
3.6,SG,2.7,58,Ronnie Brewer,24,0.3,8.8,2.3,0.9,3.2,2009,2010,2010,2011,4790000.0,57700000,67649793,3,0.0830155979202773
1.1,PF,0.4,52,Jon Brockman,22,0.1,2.8,1.2,0.4,4.1,2009,2010,2010,2011,1000000.0,57700000,67649793,0,0.01733102253032929
7.0,PG,5.3,82,Aaron Brooks,25,0.2,19.6,3.6,2.8,2.6,2009,2010,2010,2011,2016692.0,57700000,67649793,2,0.03495133448873484
1.2,SF,0.3,57,Derrick Brown,22,0.2,3.3,1.3,0.3,1.4,2009,2010,2010,2011,762195.0,57700000,67649793,0,0.013209618717504333
1.3,C,0.5,48,Kwame Brown,27,0.3,3.3,2.0,0.9,3.7,2009,2010,2010,2011,1229255.0,57700000,67649793,8,0.02130424610051993
3.1,SG,1.3,82,Shannon Brown,24,0.4,8.1,1.5,0.8,2.2,2009,2010,2010,2011,2200000.0,57700000,67649793,3,0.038128249566724434
9.8,SG,5.0,73,Kobe Bryant,31,0.3,27.0,7.4,3.2,5.4,2009,2010,2010,2011,24806250.0,57700000,67649793,13,0.42991767764298094
3.4,SF,1.2,74,Chase Budinger,21,0.1,8.9,1.2,0.6,3.0,2009,2010,2010,2011,780871.0,57700000,67649793,0,0.013533292894280763
6.1,SF-SG,2.1,74,Caron Butler,29,0.3,16.3,4.3,2.2,6.2,2009,2010,2010,2011,10561960.0,57700000,67649793,7,0.18304956672443673
4.3,SF,1.4,82,Rasual Butler,30,0.8,11.9,1.8,1.0,2.9,2009,2010,2010,2011,2400000.0,57700000,67649793,7,0.0415944540727903
6.0,C,1.0,65,Andrew Bynum,22,1.4,15.0,4.0,1.8,8.3,2009,2010,2010,2011,13700000.0,57700000,67649793,4,0.23743500866551126
3.8,PG,4.5,63,Will Bynum,27,0.1,10.0,2.8,1.8,2.3,2009,2010,2010,2011,3250000.0,57700000,67649793,1,0.05632582322357019
3.2,PF-C,2.5,74,Marcus Camby,35,2.0,7.5,1.6,1.2,11.8,2009,2010,2010,2011,11749832.0,57700000,67649793,13,0.20363660311958406
0.5,PF,0.8,29,Brian Cardinal,32,0.1,1.7,0.6,0.2,1.0,2009,2010,2010,2011,1352181.0,57700000,67649793,9,0.02343467937608319
1.7,SG,0.5,68,Rodney Carney,25,0.3,4.7,0.9,0.3,2.0,2009,2010,2010,2011,651872.0,57700000,67649793,3,0.011297608318890814
1.2,SF,0.5,71,DeMarre Carroll,23,0.1,2.9,0.7,0.3,2.1,2009,2010,2010,2011,1085400.0,57700000,67649793,0,0.018811091854419412
0.7,SG,0.2,25,Matt Carroll,29,0.0,1.8,0.2,0.3,0.5,2009,2010,2010,2011,4300000.0,57700000,67649793,5,0.07452339688041594
1.4,PG,3.0,54,Anthony Carter,34,0.2,3.3,0.2,1.1,1.6,2009,2010,2010,2011,1352181.0,57700000,67649793,9,0.02343467937608319
5.8,SG,3.1,75,Vince Carter,33,0.2,16.6,4.1,1.4,3.9,2009,2010,2010,2011,17300000.0,57700000,67649793,11,0.29982668977469673
3.9,SF,1.2,77,Omri Casspi,21,0.2,10.3,2.3,1.3,4.5,2009,2010,2010,2011,1254480.0,57700000,67649793,0,0.021741421143847486
2.5,PG,3.4,73,Mario Chalmers,23,0.2,7.1,1.5,1.7,1.8,2009,2010,2010,2011,854389.0,57700000,67649793,1,0.014807435008665512
2.1,C,0.3,51,Tyson Chandler,27,1.1,6.5,3.1,1.8,6.3,2009,2010,2010,2011,12600000.0,57700000,67649793,8,0.21837088388214904
6.3,SG,2.1,65,Wilson Chandler,22,0.8,15.3,2.5,1.7,5.4,2009,2010,2010,2011,2130482.0,57700000,67649793,2,0.036923431542461006
1.1,PF,0.4,51,Earl Clark,22,0.3,2.7,0.7,0.5,1.2,2009,2010,2010,2011,1898760.0,57700000,67649793,0,0.03290745233968804
0.4,C,0.2,34,Jarron Collins,31,0.1,1.0,0.7,0.3,1.8,2009,2010,2010,2011,643551.0,57700000,67649793,8,0.011153396880415944
0.3,C,0.2,24,Jason Collins,31,0.1,0.7,0.1,0.2,0.6,2009,2010,2010,2011,1352181.0,57700000,67649793,8,0.02343467937608319
4.9,PG,5.7,76,Darren Collison,22,0.1,12.4,2.3,2.7,2.5,2009,2010,2010,2011,1361040.0,57700000,67649793,0,0.023588214904679376
2.4,C,0.5,75,Nick Collison,29,0.6,5.9,1.4,0.8,5.1,2009,2010,2010,2011,13250000.0,57700000,67649793,5,0.2296360485268631
4.6,PG,5.3,80,Mike Conley,22,0.2,12.0,2.3,2.1,2.4,2009,2010,2010,2011,4913007.0,57700000,67649793,2,0.0851474350086655
0.5,PF,0.1,15,Brian Cook,29,0.1,1.4,0.5,0.4,0.6,2009,2010,2010,2011,1146337.0,57700000,67649793,6,0.019867192374350088
1.8,SG,1.0,45,Daequan Cook,22,0.2,5.0,0.6,0.5,1.8,2009,2010,2010,2011,2169857.0,57700000,67649793,2,0.03760584055459272
6.3,SG,3.0,79,Jamal Crawford,29,0.2,18.0,4.0,1.7,2.5,2009,2010,2010,2011,10800000.0,57700000,67649793,9,0.18717504332755633
1.7,PF,0.2,63,Dante Cunningham,22,0.3,3.9,0.8,0.2,2.5,2009,2010,2010,2011,762195.0,57700000,67649793,0,0.013209618717504333
1.1,C,0.0,7,Eddy Curry,27,0.1,3.7,2.4,1.9,1.9,2009,2010,2010,2011,11530592.0,57700000,67649793,8,0.19983694974003466
6.6,PG,5.9,80,Stephen Curry,21,0.2,17.5,2.5,3.0,4.5,2009,2010,2010,2011,2913840.0,57700000,67649793,0,0.05049982668977469
3.5,C,0.8,82,Samuel Dalembert,28,1.8,8.1,1.6,1.5,9.6,2009,2010,2010,2011,13428129.0,57700000,67649793,7,0.23272320623916812
2.4,C,0.6,55,Erick Dampier,34,1.4,6.0,1.8,1.1,7.3,2009,2010,2010,2011,1129469.0,57700000,67649793,13,0.019574852686308493
2.4,SF,1.3,51,Marquis Daniels,29,0.1,5.6,1.1,0.8,1.9,2009,2010,2010,2011,2470000.0,57700000,67649793,6,0.04280762564991335
5.5,PG,8.0,75,Baron Davis,30,0.6,15.3,3.9,2.8,3.5,2009,2010,2010,2011,13000000.0,57700000,67649793,10,0.22530329289428075
2.3,PF,0.6,54,Glen Davis,24,0.3,6.3,2.6,1.0,3.8,2009,2010,2010,2011,3300000.0,57700000,67649793,2,0.05719237435008666
2.0,SF,0.5,69,Austin Daye,21,0.4,5.1,0.8,0.7,2.5,2009,2010,2010,2011,1803720.0,57700000,67649793,0,0.03126031195840555
4.0,SF,2.7,75,Carlos Delfino,27,0.3,11.0,1.6,1.6,5.3,2009,2010,2010,2011,3500000.0,57700000,67649793,3,0.060658578856152515
6.8,SF,2.0,70,Luol Deng,24,0.9,17.6,4.7,1.9,7.3,2009,2010,2010,2011,11345000.0,57700000,67649793,5,0.19662045060658578
3.3,SG,0.7,77,DeMar DeRozan,20,0.2,8.6,2.5,0.8,2.9,2009,2010,2010,2011,2453880.0,57700000,67649793,0,0.042528249566724435
4.5,PF,4.0,82,Boris Diaw,27,0.7,11.3,1.8,2.2,5.2,2009,2010,2010,2011,9000000.0,57700000,67649793,6,0.1559792027729636
0.6,C,0.2,27,DeSagana Diop,28,0.5,1.2,0.3,0.4,2.4,2009,2010,2010,2011,6478600.0,57700000,67649793,8,0.11228076256499134
2.4,PG,2.5,53,Keyon Dooling,29,0.0,6.9,1.2,1.1,1.0,2009,2010,2010,2011,2000000.0,57700000,67649793,9,0.03466204506065858
0.6,PF,0.1,15,Joey Dorsey,26,0.1,1.5,0.8,0.4,2.9,2009,2010,2010,2011,854389.0,57700000,67649793,1,0.014807435008665512
3.2,PG,2.0,56,Toney Douglas,23,0.1,8.6,1.2,1.0,1.9,2009,2010,2010,2011,1071000.0,57700000,67649793,0,0.01856152512998267
3.8,SF,1.4,67,Chris Douglas-Roberts,23,0.3,9.8,2.3,1.4,3.0,2009,2010,2010,2011,854389.0,57700000,67649793,1,0.014807435008665512
2.7,SF,1.4,82,Jared Dudley,24,0.2,8.2,1.7,0.8,3.4,2009,2010,2010,2011,2151068.0,57700000,67649793,2,0.037280207972270364
2.5,PG,5.6,67,Chris Duhon,27,0.0,7.4,1.4,1.6,2.7,2009,2010,2010,2011,3500000.0,57700000,67649793,5,0.060658578856152515
7.2,C,3.2,78,Tim Duncan,33,1.5,17.9,4.8,1.8,10.1,2009,2010,2010,2011,18700000.0,57700000,67649793,12,0.3240901213171577
3.4,SF,1.5,67,Mike Dunleavy,29,0.2,9.9,2.4,1.1,3.5,2009,2010,2010,2011,10561984.0,57700000,67649793,7,0.18304998266897746
9.7,SF,2.8,82,Kevin Durant,21,1.0,30.1,10.2,3.3,7.6,2009,2010,2010,2011,6053663.0,57700000,67649793,2,0.1049161698440208
2.5,SG,1.0,76,Wayne Ellington,22,0.1,6.6,0.9,1.0,2.1,2009,2010,2010,2011,1078800.0,57700000,67649793,0,0.01869670710571924
9.9,SG,5.3,64,Monta Ellis,24,0.4,25.5,6.1,3.8,4.0,2009,2010,2010,2011,11000000.0,57700000,67649793,4,0.19064124783362218
0.4,C,0.2,12,Francisco Elson,33,0.0,1.0,0.4,0.1,1.2,2009,2010,2010,2011,1146337.0,57700000,67649793,6,0.019867192374350088
2.2,SF,0.6,79,Maurice Evans,31,0.2,5.7,0.8,0.3,1.9,2009,2010,2010,2011,2500000.0,57700000,67649793,5,0.043327556325823226
1.2,PF,0.3,28,Reggie Evans,29,0.1,3.4,2.1,0.8,3.8,2009,2010,2010,2011,5080000.0,57700000,67649793,7,0.0880415944540728
7.4,SG,5.8,72,Tyreke Evans,20,0.4,20.1,6.5,3.0,5.3,2009,2010,2010,2011,3880920.0,57700000,67649793,0,0.06726031195840555
2.7,PG,1.5,82,Jordan Farmar,23,0.1,7.2,1.0,0.9,1.6,2009,2010,2010,2011,3750000.0,57700000,67649793,3,0.06499133448873484
4.9,PG,5.6,80,Raymond Felton,25,0.3,12.1,2.2,2.1,3.6,2009,2010,2010,2011,7500000.0,57700000,67649793,4,0.12998266897746968
1.1,C,0.3,49,Kyrylo Fesenko,23,0.4,2.6,1.2,0.5,1.8,2009,2010,2010,2011,1087500.0,57700000,67649793,2,0.018847487001733103
2.6,PG,2.5,82,Derek Fisher,35,0.1,7.5,1.6,1.0,2.1,2009,2010,2010,2011,3700000.0,57700000,67649793,13,0.06412478336221837
4.9,PG,4.4,81,Jonny Flynn,20,0.0,13.5,3.3,2.9,2.4,2009,2010,2010,2011,3192000.0,57700000,67649793,0,0.05532062391681109
1.4,C,1.3,16,Jeff Foster,33,0.3,3.1,0.6,0.9,5.1,2009,2010,2010,2011,6655000.0,57700000,67649793,10,0.11533795493934142
3.7,PG,3.3,70,Randy Foye,26,0.1,10.1,2.1,1.3,1.9,2009,2010,2010,2011,4250000.0,57700000,67649793,3,0.07365684575389948
3.9,C,1.4,81,Channing Frye,26,0.9,11.2,1.5,0.9,5.3,2009,2010,2010,2011,5200000.0,57700000,67649793,4,0.09012131715771231
1.2,C,0.4,32,Dan Gadzuric,31,0.4,2.8,0.8,0.5,2.9,2009,2010,2010,2011,7248325.0,57700000,67649793,7,0.12562088388214904
1.2,PG,1.2,32,Sundiata Gaines,23,0.0,3.3,1.4,0.4,0.9,2009,2010,2010,2011,327296.0,57700000,67649793,0,0.005672374350086655
4.8,SF,1.7,81,Danilo Gallinari,21,0.7,15.1,3.8,1.4,4.9,2009,2010,2010,2011,3304560.0,57700000,67649793,1,0.05727140381282496
5.8,PF,2.7,69,Kevin Garnett,33,0.8,14.3,3.2,1.5,7.3,2009,2010,2010,2011,18800000.0,57700000,67649793,13,0.32582322357019067
5.5,C,2.4,69,Marc Gasol,25,1.6,14.6,5.4,2.0,9.3,2009,2010,2010,2011,3480000.0,57700000,67649793,1,0.06031195840554593
7.0,C,3.4,65,Pau Gasol,29,1.7,18.3,5.6,2.2,11.3,2009,2010,2010,2011,17823000.0,57700000,67649793,8,0.30889081455805895
7.5,SF,1.9,80,Rudy Gay,23,0.8,19.6,5.0,2.1,5.9,2009,2010,2010,2011,13603750.0,57700000,67649793,3,0.23576689774696707
2.5,SG,0.6,11,Alonzo Gee,22,0.1,7.4,2.6,0.9,3.0,2009,2010,2010,2011,681492.0,57700000,67649793,0,0.011810953206239169
2.2,PG,1.3,56,Daniel Gibson,23,0.1,6.3,0.9,0.6,1.3,2009,2010,2010,2011,4015334.0,57700000,67649793,3,0.06958984402079722
3.8,PF,0.9,82,Taj Gibson,24,1.3,9.0,2.1,1.4,7.5,2009,2010,2010,2011,1117680.0,57700000,67649793,0,0.01937053726169844
4.3,SF,1.6,76,Ryan Gomes,27,0.2,10.9,1.7,1.3,4.6,2009,2010,2010,2011,4000000.0,57700000,67649793,4,0.06932409012131716
4.1,C-PF,0.7,70,Drew Gooden,28,0.8,10.9,3.1,1.5,7.7,2009,2010,2010,2011,5760000.0,57700000,67649793,7,0.0998266897746967
4.7,SG,2.7,62,Ben Gordon,26,0.1,13.8,3.7,1.9,1.9,2009,2010,2010,2011,10800000.0,57700000,67649793,5,0.18717504332755633
5.7,SG,3.0,62,Eric Gordon,21,0.2,16.9,4.8,2.3,2.6,2009,2010,2010,2011,3016680.0,57700000,67649793,1,0.05228214904679376
1.5,C,0.2,81,Marcin Gortat,25,0.9,3.6,0.9,0.6,4.2,2009,2010,2010,2011,6322320.0,57700000,67649793,2,0.10957227036395148
1.7,SF,0.3,63,Joey Graham,27,0.1,4.2,1.2,0.7,2.0,2009,2010,2010,2011,992680.0,57700000,67649793,4,0.01720415944540728
1.7,SG,0.3,70,Stephen Graham,27,0.1,4.2,0.9,0.5,1.9,2009,2010,2010,2011,992680.0,57700000,67649793,4,0.01720415944540728
7.9,SF,2.8,62,Danny Granger,26,0.8,24.1,6.9,2.5,5.5,2009,2010,2010,2011,10973202.0,57700000,67649793,4,0.19017681109185441
1.3,C,0.7,32,Aaron Gray,25,0.3,3.3,0.9,0.6,3.3,2009,2010,2010,2011,1028840.0,57700000,67649793,2,0.017830849220103986
0.8,SG,0.3,20,Danny Green,22,0.2,2.0,0.3,0.3,0.9,2009,2010,2010,2011,94154.0,57700000,67649793,0,0.001631785095320624
5.9,PF,1.6,82,Jeff Green,23,0.9,15.1,2.7,1.6,6.0,2009,2010,2010,2011,4455988.0,57700000,67649793,2,0.07722682842287695
3.4,SG,2.1,73,Willie Green,28,0.2,8.7,1.6,0.9,1.8,2009,2010,2010,2011,3976000.0,57700000,67649793,5,0.06890814558058926
0.7,C,0.3,36,Hamed Haddadi,24,0.4,1.7,0.5,0.6,2.1,2009,2010,2010,2011,1600000.0,57700000,67649793,1,0.02772963604852686
6.4,SG,4.4,46,Richard Hamilton,31,0.1,18.1,5.2,2.5,2.7,2009,2010,2010,2011,12500000.0,57700000,67649793,10,0.21663778162911612
2.8,PF,1.0,29,Tyler Hansbrough,24,0.3,8.5,3.9,0.7,4.8,2009,2010,2010,2011,1998600.0,57700000,67649793,0,0.03463778162911612
3.1,SG,1.8,76,James Harden,20,0.3,9.9,3.2,1.4,3.2,2009,2010,2010,2011,4304520.0,57700000,67649793,0,0.07460173310225303
6.2,PF,1.5,72,Al Harrington,29,0.4,17.7,4.4,1.8,5.6,2009,2010,2010,2011,5765000.0,57700000,67649793,11,0.09991334488734835
5.6,PG,6.6,64,Devin Harris,26,0.3,16.9,6.0,2.8,3.2,2009,2010,2010,2011,8981000.0,57700000,67649793,5,0.15564991334488734
4.0,PF,0.7,78,Udonis Haslem,29,0.3,9.9,2.5,1.0,8.1,2009,2010,2010,2011,3500000.0,57700000,67649793,6,0.060658578856152515
4.3,C,2.2,72,Spencer Hawes,21,1.2,10.0,1.5,1.8,6.1,2009,2010,2010,2011,2974320.0,57700000,67649793,2,0.05154800693240901
2.0,C,1.7,82,Chuck Hayes,26,0.5,4.4,0.8,0.9,5.7,2009,2010,2010,2011,1972500.0,57700000,67649793,4,0.03418544194107452
3.6,C,0.6,77,Brendan Haywood,30,2.1,9.1,3.2,1.3,9.3,2009,2010,2010,2011,6900000.0,57700000,67649793,8,0.1195840554592721
2.9,SG,1.5,47,Luther Head,27,0.2,7.6,1.2,1.1,1.7,2009,2010,2010,2011,992680.0,57700000,67649793,4,0.01720415944540728
0.9,SG,0.3,43,Gerald Henderson,22,0.2,2.6,1.1,0.3,1.3,2009,2010,2010,2011,2103840.0,57700000,67649793,1,0.036461698440207975
4.8,C,2.0,81,Roy Hibbert,23,1.6,11.7,2.8,1.8,5.7,2009,2010,2010,2011,1685280.0,57700000,67649793,1,0.029207625649913346
5.1,C,2.5,82,Nenê,27,1.0,13.8,5.1,1.5,7.6,2009,2010,2010,2011,11360000.0,57700000,67649793,7,0.19688041594454073
4.5,PG,2.9,78,George Hill,23,0.3,12.4,3.0,1.3,2.6,2009,2010,2010,2011,1157160.0,57700000,67649793,1,0.02005476603119584
4.1,SF,2.4,81,Grant Hill,37,0.4,11.3,3.1,1.3,5.5,2009,2010,2010,2011,3324000.0,57700000,67649793,14,0.05760831889081456
2.1,PF,0.4,47,Jordan Hill,22,0.4,5.2,1.4,0.6,3.7,2009,2010,2010,2011,2669520.0,57700000,67649793,0,0.04626551126516464
4.2,SG,4.5,74,Kirk Hinrich,29,0.3,10.9,1.5,1.5,3.5,2009,2010,2010,2011,9000000.0,57700000,67649793,6,0.1559792027729636
3.2,PG,3.8,73,Jrue Holiday,19,0.2,8.0,1.2,2.1,2.6,2009,2010,2010,2011,1627920.0,57700000,67649793,0,0.028213518197573655
2.3,C,0.7,73,Ryan Hollins,25,0.5,6.1,2.2,1.3,2.8,2009,2010,2010,2011,2333333.0,57700000,67649793,3,0.040439046793760834
5.8,C,2.3,81,Al Horford,23,1.1,14.2,3.3,1.5,9.9,2009,2010,2010,2011,5444857.0,57700000,67649793,2,0.09436493934142115
2.5,PG-SG,1.3,68,Eddie House,31,0.1,7.0,0.8,0.7,1.6,2009,2010,2010,2011,1352181.0,57700000,67649793,9,0.02343467937608319
6.2,C,1.8,82,Dwight Howard,24,2.8,18.3,10.0,3.3,13.2,2009,2010,2010,2011,16647180.0,57700000,67649793,5,0.2885126516464471
4.5,SF,1.4,35,Josh Howard,29,0.3,12.7,4.0,1.3,3.6,2009,2010,2010,2011,3000000.0,57700000,67649793,6,0.05199306759098787
2.6,C,0.8,73,Juwan Howard,36,0.1,6.0,1.0,1.0,4.6,2009,2010,2010,2011,1352181.0,57700000,67649793,15,0.02343467937608319
0.8,PG,0.5,25,Lester Hudson,25,0.1,2.3,0.5,0.6,0.7,2009,2010,2010,2011,192791.0,57700000,67649793,0,0.003341265164644714
2.6,PF,0.5,69,Kris Humphries,24,0.7,7.1,2.8,1.0,5.5,2009,2010,2010,2011,3200000.0,57700000,67649793,5,0.05545927209705372
2.8,PF,0.1,73,Serge Ibaka,20,1.3,6.3,1.3,0.9,5.4,2009,2010,2010,2011,1204200.0,57700000,67649793,0,0.02087001733102253
6.0,SF,5.8,82,Andre Iguodala,26,0.7,17.1,5.2,2.7,6.5,2009,2010,2010,2011,12345250.0,57700000,67649793,5,0.21395580589254767
3.0,C,0.8,64,Zydrunas Ilgauskas,34,0.8,7.4,1.6,1.0,5.4,2009,2010,2010,2011,1352181.0,57700000,67649793,11,0.02343467937608319
0.8,SG,0.6,44,Royal Ivey,28,0.0,2.1,0.3,0.3,0.8,2009,2010,2010,2011,1200000.0,57700000,67649793,5,0.02079722703639515
3.9,PG,5.0,82,Jarrett Jack,26,0.1,11.4,2.9,2.0,2.7,2009,2010,2010,2011,4600000.0,57700000,67649793,4,0.07972270363951472
0.3,PF,0.1,28,Darnell Jackson,24,0.1,0.8,0.2,0.5,0.8,2009,2010,2010,2011,854389.0,57700000,67649793,1,0.014807435008665512
7.4,SG-PF,3.7,81,Stephen Jackson,31,0.5,20.6,5.4,3.2,5.0,2009,2010,2010,2011,8453250.0,57700000,67649793,9,0.14650346620450608
10.1,SF,8.6,76,LeBron James,25,1.0,29.7,10.2,3.4,7.3,2009,2010,2010,2011,14500000.0,57700000,67649793,6,0.2512998266897747
7.2,PF,1.3,66,Antawn Jamison,33,0.3,18.7,4.5,1.4,8.4,2009,2010,2010,2011,13358905.0,57700000,67649793,11,0.2315234835355286
7.4,C,1.8,76,Al Jefferson,25,1.3,17.1,3.5,1.8,9.3,2009,2010,2010,2011,13000000.0,57700000,67649793,5,0.22530329289428075
4.5,SF,2.0,81,Richard Jefferson,29,0.5,12.3,3.5,1.3,4.4,2009,2010,2010,2011,8400000.0,57700000,67649793,8,0.14558058925476602
2.0,PF-SF,1.4,70,Jared Jeffries,28,1.0,5.3,1.7,1.1,4.1,2009,2010,2010,2011,6883800.0,57700000,67649793,7,0.11930329289428077
5.5,PG,5.7,82,Brandon Jennings,20,0.2,15.5,3.3,2.4,3.4,2009,2010,2010,2011,2331120.0,57700000,67649793,0,0.04040069324090121
